time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-07-18T20:40:24.960Z,44.7915,-111.04,10.22,2.83,ml,24,48,0.0402,0.14,uu,uu60217712,2017-10-11T01:03:55.040Z,"15km NNE of West Yellowstone, Montana",earthquake,0.38,0.45,0.232,6,reviewed,uu,uu
2017-07-18T20:31:10.470Z,44.7875,-111.0378333,10.51,3.61,ml,33,46,0.03609,0.15,uu,uu60217692,2017-10-11T01:03:55.040Z,"14km NNE of West Yellowstone, Montana",earthquake,0.31,0.37,0.218,17,reviewed,uu,uu
2017-07-17T14:05:06.930Z,44.7561667,-111.0048333,5.32,2.5,md,13,88,0.003301,0.14,uu,uu60216972,2017-10-11T01:03:51.040Z,"13km NE of West Yellowstone, Montana",earthquake,0.39,0.6,0.224,9,reviewed,uu,uu
2017-07-16T17:28:51.930Z,44.7611667,-111.0118333,7,2.76,ml,19,129,0.004439,0.14,uu,uu60216562,2017-10-11T01:03:49.040Z,"13km NNE of West Yellowstone, Montana",earthquake,0.35,0.65,0.092,8,reviewed,uu,uu
2017-07-16T17:21:06.600Z,44.7628333,-111.0103333,7.85,3.35,ml,19,131,0.004595,0.15,uu,uu60216537,2017-10-11T01:03:49.040Z,"13km NNE of West Yellowstone, Montana",earthquake,0.43,0.59,0.147,16,reviewed,uu,uu
2017-07-16T16:30:38.100Z,44.7628333,-111.0121667,7.75,2.93,ml,19,131,0.00553,0.16,uu,uu60216517,2017-10-11T01:03:49.040Z,"13km NNE of West Yellowstone, Montana",earthquake,0.41,0.62,0.259,11,reviewed,uu,uu
2017-07-12T02:44:31.690Z,44.7888333,-111.0275,9.52,2.53,ml,18,150,0.03319,0.15,uu,uu60215212,2017-10-06T23:56:15.040Z,"15km NNE of West Yellowstone, Montana",earthquake,0.45,0.78,0.199,3,reviewed,uu,uu
2017-07-09T06:57:28.800Z,44.8015,-111.0065,7.56,2.53,ml,21,87,0.04217,0.17,uu,uu60213567,2017-10-06T23:56:10.040Z,"17km NNE of West Yellowstone, Montana",earthquake,0.45,0.57,0.136,7,reviewed,uu,uu
2017-07-09T03:04:35.840Z,44.7863333,-111.0061667,5.18,2.77,ml,19,150,0.027,0.21,uu,uu60213457,2017-10-06T23:56:10.040Z,"15km NNE of West Yellowstone, Montana",earthquake,0.63,1.12,0.151,9,reviewed,uu,uu
2017-07-08T21:30:02.810Z,44.7968333,-111.0008333,7.3,2.75,ml,19,122,0.03769,0.23,uu,uu60213357,2017-10-03T00:47:55.040Z,"17km NNE of West Yellowstone, Montana",earthquake,0.63,0.81,0.165,7,reviewed,uu,uu
2017-07-06T03:33:55.910Z,44.7815,-111.0245,8.38,2.51,ml,17,161,0.02573,0.18,uu,uu60211832,2017-10-03T00:47:50.040Z,"14km NNE of West Yellowstone, Montana",earthquake,0.47,0.74,0.172,4,reviewed,uu,uu
2017-06-26T22:35:10.950Z,44.8036667,-111.0208333,7.38,2.71,ml,24,125,0.04555,0.15,uu,uu60208347,2017-09-27T02:03:14.040Z,"17km NNE of West Yellowstone, Montana",earthquake,0.42,0.5,0.06,7,reviewed,uu,uu
2017-06-24T14:36:31.900Z,44.7865,-111.0186667,10.22,2.56,ml,21,116,0.02859,0.13,uu,uu60207442,2017-08-23T16:35:50.040Z,"15km NNE of West Yellowstone, Montana",earthquake,0.44,0.55,0.195,6,reviewed,uu,uu
2017-06-24T07:03:25.370Z,44.7816667,-111.0208333,9.55,2.56,ml,22,145,0.02466,0.13,uu,uu60207337,2017-08-23T16:35:50.040Z,"14km NNE of West Yellowstone, Montana",earthquake,0.41,0.6,0.086,5,reviewed,uu,uu
2017-06-21T22:16:27.530Z,44.7868333,-111.043,9.32,2.92,ml,21,115,0.03801,0.13,uu,uu60206812,2017-08-23T16:35:46.040Z,"14km NNE of West Yellowstone, Montana",earthquake,0.38,0.52,0.207,7,reviewed,uu,uu
2017-06-21T17:31:16.510Z,44.7826667,-111.0155,9.62,2.69,ml,27,45,0.02426,0.15,uu,uu60206727,2017-08-23T16:35:46.040Z,"15km NNE of West Yellowstone, Montana",earthquake,0.28,0.43,0.154,7,reviewed,uu,uu
2017-06-19T03:12:10.930Z,44.7856667,-111.0246667,10.49,2.97,ml,30,69,0.02945,0.14,uu,uu60205687,2017-08-23T16:35:44.040Z,"15km NNE of West Yellowstone, Montana",earthquake,0.36,0.41,0.368,9,reviewed,uu,uu
2017-06-18T11:23:44.510Z,44.7968333,-111.0391667,11.32,2.63,ml,31,50,0.04426,0.19,uu,uu60205297,2017-08-23T16:35:45.040Z,"15km NNE of West Yellowstone, Montana",earthquake,0.39,0.43,0.114,7,reviewed,uu,uu
2017-06-18T07:21:19.230Z,44.8081667,-111.0153333,7.42,2.71,ml,24,127,0.04927,0.17,uu,uu60205172,2017-08-23T16:35:43.040Z,"17km NNE of West Yellowstone, Montana",earthquake,0.43,0.48,0.163,8,reviewed,uu,uu
2017-06-18T01:28:32.010Z,44.7911667,-111.0371667,9.81,2.83,ml,25,70,0.03874,0.14,uu,uu60205127,2017-08-23T16:35:43.040Z,"15km NNE of West Yellowstone, Montana",earthquake,0.39,0.53,0.209,7,reviewed,uu,uu
2017-06-17T00:40:36.290Z,44.7888333,-111.0258333,9.81,2.53,ml,17,171,0.03266,0.13,uu,uu60204512,2017-08-18T23:13:31.040Z,"15km NNE of West Yellowstone, Montana",earthquake,0.46,0.69,0.023,5,reviewed,uu,uu
2017-06-16T22:48:07.280Z,44.7853333,-111.0373333,8.94,3.01,ml,21,115,0.03419,0.14,uu,uu60204447,2017-08-18T23:13:31.040Z,"14km NNE of West Yellowstone, Montana",earthquake,0.47,0.64,0.204,6,reviewed,uu,uu
2017-06-16T13:17:41.880Z,44.7881667,-111.0205,10.23,2.56,ml,26,47,0.03059,0.14,uu,uu60203967,2017-08-18T23:13:30.040Z,"15km NNE of West Yellowstone, Montana",earthquake,0.27,0.44,0.107,5,reviewed,uu,uu
2017-06-16T12:40:40.940Z,44.768,-111.0201667,7.11,2.72,ml,19,145,0.01322,0.13,uu,uu60203937,2017-08-18T23:13:30.040Z,"13km NNE of West Yellowstone, Montana",earthquake,0.34,0.63,0.293,7,reviewed,uu,uu
2017-06-16T08:02:02.070Z,44.7936667,-111.0438333,9.66,2.78,ml,28,49,0.04357,0.14,uu,uu60203727,2017-08-18T23:13:30.040Z,"15km NNE of West Yellowstone, Montana",earthquake,0.32,0.45,0.243,6,reviewed,uu,uu
2017-06-16T01:46:27.450Z,44.7871667,-111.0365,9.79,2.94,ml,18,116,0.03524,0.13,uu,uu60203327,2017-08-18T23:13:29.040Z,"14km NNE of West Yellowstone, Montana",earthquake,0.41,0.51,0.245,6,reviewed,uu,uu
2017-06-16T01:03:15.140Z,44.7758333,-111.0386667,9.46,3.09,ml,15,137,0.05241,0.15,uu,uu60010834,2017-08-18T23:13:29.040Z,"13km NNE of West Yellowstone, Montana",earthquake,0.47,0.85,0.307,10,reviewed,uu,uu
2017-06-16T01:02:52.820Z,44.7803333,-111.0331667,9.31,2.74,ml,15,142,0.02848,0.12,uu,uu60010839,2017-08-18T23:13:29.040Z,"14km NNE of West Yellowstone, Montana",earthquake,0.36,0.66,0.262,7,reviewed,uu,uu
2017-06-16T00:55:18.410Z,44.7846667,-111.0353333,9.3,2.73,ml,18,115,0.03277,0.15,uu,uu60203147,2017-08-18T23:13:29.040Z,"14km NNE of West Yellowstone, Montana",earthquake,0.42,0.61,0.215,6,reviewed,uu,uu
2017-06-16T00:48:46.940Z,44.7813333,-111.0331667,9.3,4.36,ml,26,117,0.02923,0.14,uu,uu60203137,2017-08-18T23:13:29.040Z,"14km NNE of West Yellowstone, Montana",earthquake,0.38,0.59,0.151,19,reviewed,uu,uu
2017-06-14T06:15:07.060Z,44.7785,-111.0226667,9.2,2.58,ml,19,158,0.02249,0.16,uu,uu60202597,2017-08-18T23:13:27.040Z,"14km NNE of West Yellowstone, Montana",earthquake,0.46,0.67,0.109,6,reviewed,uu,uu
2017-06-14T03:00:29.760Z,44.7858333,-111.0275,9.6,2.92,ml,18,167,0.03055,0.13,uu,uu60202542,2017-08-18T23:13:26.040Z,"15km NNE of West Yellowstone, Montana",earthquake,0.52,0.61,0.13,6,reviewed,uu,uu
2017-06-13T11:28:39.510Z,44.791,-111.0331667,10.54,2.71,ml,26,124,0.03705,0.15,uu,uu60202347,2017-08-18T23:13:25.040Z,"15km NNE of West Yellowstone, Montana",earthquake,0.31,0.37,0.091,5,reviewed,uu,uu
2017-06-13T07:26:50.300Z,44.7858333,-111.034,10.19,2.72,ml,26,78,0.0331,0.13,uu,uu60202267,2017-08-18T23:13:25.040Z,"14km NNE of West Yellowstone, Montana",earthquake,0.39,0.36,0.208,6,reviewed,uu,uu
2017-06-12T22:54:55.650Z,44.7825,-111.0386667,10.56,3.22,ml,23,113,0.1341,0.16,uu,uu60202047,2017-08-18T23:13:25.040Z,"14km NNE of West Yellowstone, Montana",earthquake,0.45,0.87,0.255,6,reviewed,uu,uu
2017-06-12T18:24:00.810Z,44.7741667,-111.0245,8.09,2.89,ml,18,152,0.01977,0.15,uu,uu60010654,2017-08-18T23:13:24.040Z,"13km NNE of West Yellowstone, Montana",earthquake,0.42,0.64,0.113,7,reviewed,uu,uu
2017-06-12T16:48:09.860Z,44.7801667,-111.0256667,9,2.71,ml,18,160,0.02504,0.16,uu,uu60201617,2017-08-18T23:13:24.040Z,"14km NNE of West Yellowstone, Montana",earthquake,0.46,0.75,0.236,6,reviewed,uu,uu
2017-06-12T16:46:47.050Z,44.7848333,-111.024,11.09,3.13,ml,9,167,0.05983,0.07,uu,uu60201632,2017-08-18T23:13:24.040Z,"15km NNE of West Yellowstone, Montana",earthquake,0.47,1.33,0.063,5,reviewed,uu,uu
2017-06-12T16:46:37.130Z,44.7866667,-111.0303333,10.83,2.86,ml,25,47,0.03231,0.16,uu,uu60201622,2017-08-18T23:13:24.040Z,"15km NNE of West Yellowstone, Montana",earthquake,0.37,0.44,0.262,5,reviewed,uu,uu
2017-06-02T02:29:32.680Z,44.7876667,-110.7748333,4.28,2.56,ml,11,199,0.05388,0.19,uu,uu60010579,2017-08-15T02:26:50.040Z,"29km ENE of West Yellowstone, Montana",earthquake,0.91,1.04,0.17,6,reviewed,uu,uu
2017-05-07T13:03:46.270Z,44.7648333,-111.0025,7.72,2.91,ml,21,133,0.006089,0.14,uu,uu60196132,2017-08-01T23:02:09.040Z,"13km NE of West Yellowstone, Montana",earthquake,0.36,0.51,0.177,7,reviewed,uu,uu
2017-05-06T05:58:39.010Z,44.7603333,-111.004,8.74,2.62,ml,21,129,0.001837,0.18,uu,uu60195902,2017-07-29T03:16:25.040Z,"13km NE of West Yellowstone, Montana",earthquake,0.47,0.84,0.188,6,reviewed,uu,uu
2017-03-30T03:05:28.490Z,44.664,-109.9693333,13.36,2.85,ml,20,194,0.07575,0.23,uu,uu60190572,2017-06-16T23:08:02.040Z,"71km ENE of Old Faithful Geyser, Wyoming",earthquake,1.31,0.82,0.328,8,reviewed,uu,uu
2017-03-05T17:44:45.840Z,44.7978333,-110.8881667,6.28,2.55,ml,19,186,0.02845,0.14,uu,uu60187752,2017-05-31T01:58:54.040Z,"22km NE of West Yellowstone, Montana",earthquake,0.46,0.61,0.337,3,reviewed,uu,uu
2017-03-02T02:44:02.180Z,44.798,-110.8843333,5.5,2.6,ml,19,196,0.02596,0.11,uu,uu60187487,2017-05-24T02:48:13.040Z,"23km NE of West Yellowstone, Montana",earthquake,0.47,0.72,0.357,6,reviewed,uu,uu
2017-01-23T20:53:53.850Z,44.6176667,-110.3795,4.35,2.91,ml,27,65,0.05447,0.14,uu,uu60182562,2017-04-19T18:30:57.040Z,"39km ENE of Old Faithful Geyser, Wyoming",earthquake,0.27,0.59,0.422,6,reviewed,uu,uu
2017-01-20T16:37:32.000Z,44.8011667,-110.9933333,7.94,3.32,ml,21,178,0.04282,0.14,uu,uu60182362,2017-04-12T02:29:03.040Z,"17km NNE of West Yellowstone, Montana",earthquake,0.43,0.46,0.3,8,reviewed,uu,uu
2017-01-07T09:57:20.520Z,44.2331667,-110.7696667,4.14,3.35,ml,22,83,0.04536,0.13,uu,uu60181152,2017-03-27T23:53:26.040Z,"25km S of Old Faithful Geyser, Wyoming",earthquake,0.34,0.59,0.195,3,reviewed,uu,uu
2016-11-26T14:53:50.110Z,44.652,-110.4311667,3.68,2.89,ml,25,106,0.0835,0.15,uu,uu60171942,2017-02-23T00:11:49.040Z,"38km NE of Old Faithful Geyser, Wyoming",earthquake,0.32,0.69,0.416,8,reviewed,uu,uu
2016-11-25T05:47:51.300Z,44.3493333,-110.654,3.33,2.89,ml,14,61,0.07216,0.1,uu,uu60171752,2017-02-23T00:11:46.040Z,"18km SE of Old Faithful Geyser, Wyoming",earthquake,0.24,0.64,0.232,4,reviewed,uu,uu
2016-11-25T05:10:52.150Z,44.3558333,-110.6623333,3.9,2.55,ml,13,79,0.07319,0.11,uu,uu60171722,2017-02-23T00:11:46.040Z,"17km SE of Old Faithful Geyser, Wyoming",earthquake,0.34,0.54,0.165,3,reviewed,uu,uu
2016-11-25T02:49:28.360Z,44.355,-110.6595,4.16,2.55,ml,15,62,0.07194,0.12,uu,uu60171692,2017-02-23T00:11:46.040Z,"17km SE of Old Faithful Geyser, Wyoming",earthquake,0.25,0.49,0.276,3,reviewed,uu,uu
2016-11-21T08:13:59.710Z,44.8036667,-110.487,2.51,2.58,ml,16,140,0.08774,0.17,uu,uu60171307,2017-02-15T23:21:31.040Z,"46km NE of Old Faithful Geyser, Wyoming",earthquake,0.59,1.21,0.343,6,reviewed,uu,uu
2016-11-15T23:48:19.730Z,44.3315,-110.8518333,11.2,2.51,ml,20,84,0.06938,0.21,uu,uu60170802,2017-02-09T03:02:30.040Z,"14km S of Old Faithful Geyser, Wyoming",earthquake,0.4,0.6,0.163,6,reviewed,uu,uu
2016-09-27T17:19:50.240Z,44.1143333,-110.3873333,7.28,2.52,ml,18,106,0.1806,0.17,uu,uu60163242,2016-12-14T03:17:53.040Z,"52km SE of Old Faithful Geyser, Wyoming",earthquake,0.35,1.09,0.273,3,reviewed,uu,uu
2016-09-25T17:50:15.450Z,44.7505,-111.134,11.15,2.58,ml,21,58,0.04432,0.12,uu,uu60162922,2016-12-14T03:17:49.040Z,"10km NNW of West Yellowstone, Montana",earthquake,0.36,0.54,0.224,7,reviewed,uu,uu
2016-09-25T16:46:34.570Z,44.7488333,-111.131,11,2.79,ml,19,60,0.0465,0.16,uu,uu60162882,2017-07-06T06:57:06.116Z,"9km NNW of West Yellowstone, Montana",earthquake,0.41,0.65,0.177,6,reviewed,uu,uu
2016-09-20T14:59:32.020Z,44.614,-111.168,9.03,2.58,ml,18,107,0.04867,0.18,uu,uu60162207,2016-12-12T23:01:33.040Z,"7km SW of West Yellowstone, Montana",earthquake,0.41,0.98,0.206,3,reviewed,uu,uu
2016-07-01T23:29:11.170Z,44.8263333,-111.4098333,11.78,2.64,ml,53,33,0.015,0.23,mb,mb80159159,2016-09-02T21:36:33.040Z,"30km NW of West Yellowstone, Montana",earthquake,0.28,0.38,0.172,21,reviewed,mb,mb
2016-06-30T09:41:08.790Z,44.2073333,-110.7768333,0.24,2.94,ml,23,96,0.06669,0.23,uu,uu60154532,2016-08-31T03:08:24.040Z,"28km S of Old Faithful Geyser, Wyoming",earthquake,0.54,0.28,0.329,16,reviewed,uu,uu
2016-05-27T20:02:01.900Z,44.7361667,-111.0156667,8.37,2.52,ml,20,62,0.02413,0.16,uu,uu60149372,2016-08-10T22:30:23.040Z,"10km NE of West Yellowstone, Montana",earthquake,0.33,0.74,0.079,7,reviewed,uu,uu
2016-01-31T06:18:12.180Z,44.4778333,-110.4285,4.48,2.53,ml,22,56,0.085,0.17,uu,uu60137462,2016-04-14T22:51:36.040Z,"31km E of Old Faithful Geyser, Wyoming",earthquake,0.35,0.83,0.188,4,reviewed,uu,uu
2015-11-24T23:06:24.570Z,44.7845,-110.4225,2.04,2.76,ml,15,106,0.06,0.19,uu,uu60130692,2016-02-18T04:48:54.040Z,"48km NE of Old Faithful Geyser, Wyoming",earthquake,0.76,2.51,0.17,4,reviewed,uu,uu
2015-11-17T12:57:58.270Z,44.6763333,-110.0078333,14.83,2.67,md,7,168,0.083,0.2,uu,uu60130052,2016-02-13T02:08:27.040Z,"69km ENE of Old Faithful Geyser, Wyoming",earthquake,1.34,1.61,0.288,3,reviewed,uu,uu
2015-06-21T22:40:41.550Z,44.635,-110.7363333,8,2.55,ml,21,62,0.073,0.17,uu,uu60115107,2015-09-01T00:53:53.040Z,"20km NNE of Old Faithful Geyser, Wyoming",earthquake,0.33,0.53,0.312,5,reviewed,uu,uu
2015-05-18T23:00:51.240Z,44.5855,-110.3756667,4.29,3.04,ml,33,68,0.027,0.16,uu,uu60111082,2015-07-23T01:04:09.040Z,"38km ENE of Old Faithful Geyser, Wyoming",earthquake,0.23,0.35,0.18,12,reviewed,uu,uu
2014-10-29T21:55:06.190Z,44.2601667,-110.6555,6.83,2.71,ml,23,104,0.09181,0.2,uu,uu60090117,2015-01-20T09:03:01.040Z,"26km SSE of Old Faithful Geyser, Wyoming",earthquake,0.4,0.67,0.268,9,reviewed,uu,uu
2014-09-24T09:41:51.840Z,44.8521667,-110.6863333,6.19,3.22,ml,37,99,0.1263,0.22,uu,uu60086227,2014-12-20T00:53:55.040Z,"39km ENE of West Yellowstone, Montana",earthquake,0.36,0.91,0.263,7,reviewed,uu,uu
2014-07-06T15:54:12.400Z,44.5918,-110.721,9.4,2.5,Ml,,64.8,0.05389892,0.16,uu,uu60076177,2014-10-04T19:59:57.000Z,"16km NNE of Old Faithful Geyser, Wyoming",earthquake,0.5,0.9,0.2,6,reviewed,uu,uu
2014-07-06T15:46:12.400Z,44.584,-110.7188,-0.1,2.5,Ml,,79.2,0.05389892,0.11,uu,uu60076142,2014-10-04T19:59:57.000Z,"17km NNE of Old Faithful Geyser, Wyoming",earthquake,0.6,0.5,0.2,6,reviewed,uu,uu
2014-06-04T21:22:31.600Z,44.787,-110.7647,9.2,3.4,Ml,,104.4,0.06288207,0.23,uu,uu60072087,2014-08-30T17:03:01.000Z,"30km ENE of West Yellowstone, Montana",earthquake,0.5,0.7,0.3,5,reviewed,uu,uu
2014-06-04T15:20:57.000Z,44.7998,-110.772,6.2,2.5,Ml,,212.4,0.05389892,0.13,uu,uu60071907,2014-08-30T17:03:01.000Z,"30km ENE of West Yellowstone, Montana",earthquake,0.7,1.3,0.3,4,reviewed,uu,uu
2014-06-04T12:16:03.000Z,44.7875,-110.7657,7.7,3.5,Ml,,104.4,0.06288207,0.18,uu,uu60071847,2014-08-30T17:03:01.000Z,"30km ENE of West Yellowstone, Montana",earthquake,0.4,0.6,0.3,5,reviewed,uu,uu
2014-06-03T09:52:52.000Z,44.7828,-110.7592,7.6,3.1,Ml,,100.8,0.06288207,0.16,uu,uu60071252,2014-08-26T01:21:11.000Z,"30km ENE of West Yellowstone, Montana",earthquake,0.4,0.5,0.2,7,reviewed,uu,uu
2014-06-03T09:39:25.200Z,44.7857,-110.7635,9,2.9,Ml,,100.8,0.06288207,0.19,uu,uu60071217,2014-08-26T01:21:11.000Z,"30km ENE of West Yellowstone, Montana",earthquake,0.5,0.9,0.3,5,reviewed,uu,uu
2014-06-03T09:33:27.700Z,44.7963,-110.7657,10.3,3.4,Ml,,165.6,0.06288207,0.2,uu,uu60071202,2015-01-30T18:56:59.218Z,"30km ENE of West Yellowstone, Montana",earthquake,0.6,0.5,0.2,14,reviewed,uu,uu
2014-05-31T22:25:00.600Z,44.7905,-110.7765,4.7,3.5,Ml,,111.6,0.05389892,0.21,uu,uu60070727,2014-06-02T16:54:57.817Z,"29km ENE of West Yellowstone, Montana",earthquake,0.5,0.7,0.2,6,reviewed,uu,uu
2014-05-31T18:39:51.800Z,44.7853,-110.7695,4.5,2.8,Ml,,104.4,0.05389892,0.15,uu,uu60070642,2014-08-26T01:21:06.000Z,"29km ENE of West Yellowstone, Montana",earthquake,0.4,0.5,0.4,6,reviewed,uu,uu
2014-05-31T08:02:13.100Z,44.7867,-110.7652,4.7,2.6,Ml,,104.4,0.06288207,0.14,uu,uu60070572,2014-08-26T01:21:05.000Z,"30km ENE of West Yellowstone, Montana",earthquake,0.4,0.4,0.3,6,reviewed,uu,uu
2014-04-09T02:33:59.680Z,44.6503333,-110.4356667,5.18,2.67,ml,26,60,0.08257,0.16,uu,uu60064037,2018-09-12T18:45:02.820Z,"37km NE of Old Faithful Geyser, Wyoming",earthquake,0.32,1.45,0.193,5,reviewed,uu,uu
2014-04-06T01:19:29.340Z,44.7281667,-110.7735,5.06,2.84,ml,26,71,0.04978,0.18,uu,uu60063552,2018-09-12T18:44:03.560Z,"27km ENE of West Yellowstone, Montana",earthquake,0.35,1.01,0.37,6,reviewed,uu,uu
2014-04-03T11:09:26.190Z,44.5263333,-111.1413333,14.38,2.52,ml,40,43,,0.18,uu,uu60063187,2018-09-12T18:43:45.920Z,"15km S of West Yellowstone, Montana",earthquake,0.26,0.55,0.39,7,reviewed,uu,uu
2014-04-01T04:32:45.790Z,44.7508333,-110.6558333,3.64,3.13,ml,27,75,,0.15,uu,uu60062647,2018-09-12T18:43:13.790Z,"35km NNE of Old Faithful Geyser, Wyoming",earthquake,0.29,0.48,0.332,6,reviewed,uu,uu
2014-03-30T17:39:24.440Z,44.764,-110.719,4.46,2.86,ml,20,80,0.03905,0.16,uu,uu60062202,2018-09-12T18:41:49.880Z,"32km ENE of West Yellowstone, Montana",earthquake,0.39,0.55,0.429,5,reviewed,uu,uu
2014-03-30T17:37:31.530Z,44.777,-110.7135,5.08,2.69,ml,25,128,0.05098,0.19,uu,uu60062197,2018-09-12T18:41:46.700Z,"33km ENE of West Yellowstone, Montana",earthquake,0.5,0.96,0.496,6,reviewed,uu,uu
2014-03-30T15:12:24.330Z,44.7805,-110.7218333,3.48,3.66,ml,20,152,0.05552,0.18,uu,uu60003995,2018-09-12T18:40:58.570Z,"33km ENE of West Yellowstone, Montana",earthquake,0.59,0.94,0.32,6,reviewed,uu,uu
2014-03-30T15:07:49.050Z,44.7883333,-110.7051667,5.12,3.36,ml,34,94,,0.19,uu,uu60062032,2018-09-12T18:40:50.710Z,"32km ENE of West Yellowstone, Montana",earthquake,0.34,0.84,0.277,7,reviewed,uu,uu
2014-03-30T14:21:03.830Z,44.7766667,-110.6836667,4.18,2.61,ml,11,193,0.05215,0.15,uu,uu60003920,2018-09-12T18:40:40.930Z,"35km ENE of West Yellowstone, Montana",earthquake,0.76,1.1,0.48,6,reviewed,uu,uu
2014-03-30T13:56:41.020Z,44.761,-110.7151667,3.88,2.93,ml,25,86,0.03545,0.13,uu,uu60061952,2018-09-12T18:40:21.160Z,"33km ENE of West Yellowstone, Montana",earthquake,0.33,0.41,0.386,6,reviewed,uu,uu
2014-03-30T13:30:52.090Z,44.7696667,-110.688,4.39,3.55,ml,30,76,0.04459,0.18,uu,uu60061907,2018-09-12T18:39:56.980Z,"35km ENE of West Yellowstone, Montana",earthquake,0.31,0.51,0.363,6,reviewed,uu,uu
2014-03-30T13:28:15.850Z,44.7958333,-110.665,3.75,2.64,ml,11,208,0.07461,0.22,uu,uu60061902,2018-09-12T18:39:54.130Z,"37km ENE of West Yellowstone, Montana",earthquake,1.82,1.16,0.341,5,reviewed,uu,uu
2014-03-30T13:23:56.190Z,44.7621667,-110.688,3.97,2.65,ml,21,91,0.03738,0.21,uu,uu60061892,2018-09-12T18:39:47.310Z,"34km ENE of West Yellowstone, Montana",earthquake,0.48,0.65,0.415,6,reviewed,uu,uu
2014-03-30T12:34:39.160Z,44.7721667,-110.6846667,5.62,4.83,mw,35,63,0.04763,0.25,uu,uu60061837,2018-12-19T23:43:31.300Z,"35km ENE of West Yellowstone, Montana",earthquake,0.41,0.79,,0,reviewed,uu,uu
2014-03-30T12:18:58.490Z,44.767,-110.6825,3.59,2.5,ml,22,148,0.04322,0.17,uu,uu60061822,2018-09-12T18:39:17.430Z,"35km ENE of West Yellowstone, Montana",earthquake,0.37,0.54,0.37,6,reviewed,uu,uu
2014-03-30T10:36:25.970Z,44.7716667,-110.6838333,3.94,3.36,ml,24,76,0.04733,0.2,uu,uu60061787,2018-09-12T18:39:07.620Z,"35km ENE of West Yellowstone, Montana",earthquake,0.39,0.61,0.344,6,reviewed,uu,uu
2014-03-30T06:23:48.500Z,44.7871667,-110.676,4.07,2.97,ml,23,143,0.06379,0.19,uu,uu60061702,2018-09-12T18:38:56.550Z,"36km ENE of West Yellowstone, Montana",earthquake,0.43,0.72,0.243,5,reviewed,uu,uu
2014-03-26T23:59:00.890Z,44.8006667,-110.7776667,4.52,3.53,ml,22,99,0.0533,0.17,uu,uu60061297,2018-09-12T18:38:19.040Z,"30km ENE of West Yellowstone, Montana",earthquake,0.37,0.6,0.236,6,reviewed,uu,uu
2014-03-26T19:14:36.760Z,44.8045,-110.7725,6.37,3,ml,27,99,0.05784,0.2,uu,uu60061217,2018-09-12T18:38:13.200Z,"30km ENE of West Yellowstone, Montana",earthquake,0.46,1.06,0.355,6,reviewed,uu,uu
2014-03-01T18:44:40.470Z,44.7363333,-110.777,10.24,2.88,ml,24,64,0.05316,0.29,uu,uu60057887,2018-09-12T18:34:53.920Z,"27km ENE of West Yellowstone, Montana",earthquake,0.48,0.79,0.263,6,reviewed,uu,uu
2014-02-18T11:08:36.950Z,44.7228333,-110.638,6.76,2.85,ml,27,126,0.03025,0.15,uu,uu60056717,2018-09-12T18:33:53.530Z,"32km NNE of Old Faithful Geyser, Wyoming",earthquake,0.43,0.51,0.489,6,reviewed,uu,uu
2014-02-15T10:23:53.340Z,44.7741667,-111.0835,8.15,3,ml,36,80,,0.17,uu,uu60055922,2018-09-12T18:32:46.690Z,"12km N of West Yellowstone, Montana",earthquake,0.31,0.51,0.379,7,reviewed,uu,uu
2014-02-13T23:37:41.200Z,44.72,-110.6441667,6.07,2.74,ml,25,71,0.02536,0.16,uu,uu60055677,2018-09-12T18:32:13.480Z,"32km NNE of Old Faithful Geyser, Wyoming",earthquake,0.34,0.64,0.511,6,reviewed,uu,uu
2014-02-11T23:03:16.770Z,44.7463333,-110.795,10.77,3.47,ml,39,61,,0.2,uu,uu60055257,2020-07-22T21:00:52.452Z,"26km ENE of West Yellowstone, Montana",earthquake,0.37,0.52,0.258,10,reviewed,uu,uu
2014-02-03T03:01:27.970Z,44.7286667,-110.8031667,7.77,2.68,ml,25,47,0.06853,0.16,uu,uu60054147,2018-09-12T18:29:40.620Z,"24km ENE of West Yellowstone, Montana",earthquake,0.34,0.51,0.347,6,reviewed,uu,uu
2014-01-12T01:46:59.170Z,44.8061667,-110.5228333,8.74,3.37,ml,34,95,,0.16,uu,uu60051622,2018-09-12T18:26:26.850Z,"45km NNE of Old Faithful Geyser, Wyoming",earthquake,0.36,0.67,0.17,6,reviewed,uu,uu
2014-01-06T09:14:12.150Z,44.7576667,-110.7793333,9.5,3.45,ml,29,90,0.05924,0.17,uu,uu60051017,2020-07-22T21:04:53.810Z,"27km ENE of West Yellowstone, Montana",earthquake,0.33,0.57,0.256,6,reviewed,uu,uu
2014-01-06T09:00:11.850Z,44.7443333,-110.786,6.46,2.6,ml,18,81,0.06131,0.17,uu,uu60051012,2018-09-12T18:25:38.000Z,"26km ENE of West Yellowstone, Montana",earthquake,0.4,1.17,0.207,6,reviewed,uu,uu
2013-11-25T21:10:55.300Z,44.8221667,-111.0273333,10.6,2.99,ml,32,103,0.06206,0.18,uu,uu60046717,2018-09-12T18:08:48.660Z,"18km NNE of West Yellowstone, Montana",earthquake,0.38,0.56,0.153,7,reviewed,uu,uu
